id,Title,Content,Date,Permalink,Categories,Tags
9414,Today's Data Challenge is Yesterday's Data Challenge,"<a href=""http://ericbrown.com/wp-content/uploads/2015/08/meeting-challenge-icd-10.jpg""><img class=""alignleft size-medium wp-image-9415"" src=""http://ericbrown.com/wp-content/uploads/2015/08/meeting-challenge-icd-10-300x199.jpg"" alt=""Challenges"" width=""300"" height=""199"" /></a>If you spend any amount of time reading or talking about big data, you'll often find that one of the challenges facing an organizations use of big data today is the same as problem that these organizations faced just a few years ago: <em>using the data to actually do something.</em>

Before the popularity of big data, most large organizations were focused on building their ‘knowledge warehouse’ to store data. Using business intelligence tools, these companies would then build out reports for various departments to run. These reports were generally very static (e.g., month-end financial reporting) and rarely did they provide any way for users to dig deeper into the data behind the reports.

The challenge in the 'old’ days was to get people to look at these reports with a critical eye to using that data to improve the business. Many organizations did a good job at this but the vast majority of companies I’ve worked with and for did not. Most people within these organizations would see these reports, make sure there wasn’t any surprises contained within the reports, consolidate the reports into other reports and then move on. Very rarely did anyone dig any deeper into the data and if they did, they’d assign the additional analysis to an analyst and ask them to find out something didn’t look right.

What I find interesting is that I still see this same approach even within companies that claim to be ‘data driven’.  These companies have exponentially more data than they had just a few years ago, yet they still treat this data (and the analysis of that data) in the same way.  They spent a great deal of money on platforms to collect and analyze data yet the data analysis process remains the same.

The exact same challenge that faced organizations in years past exists today. They have data, analytics and reporting capabilities but rarely dive into the data for anything more than basic static reports. Additionally, the output of the analysis is generally reviewed and then put on a shelf (or deleted) without any real thought into what that analysis means or could mean to their business.

Today’s data challenge is the same challenge that has plague organizations for years. If you don’t use data to truly understand your business and make changes based on the analysis you do, you are wasting precious time and money.  Data (and the analysis of that data) is useless worthless until you actually use it.

<em>This post is brought to you by <a href=""http://ericb.co/1FBBm9T"" target=""_blank"">HP’s Business Value Exchange</a>.</em>",20150804,http://ericbrown.com/todays-data-challenge-is-yesterdays-data-challenge.htm,Big Data|The New CIO,analytics|Big Data
9419,Data Ownership within an Organization,"<a href=""http://ericbrown.com/wp-content/uploads/2015/08/13983375-Data-security-and-computer-server-network-safety-with-a-protection-symbol-of-a-lock-with-a-keyhole-o-Stock-Photo.jpg""><img class=""alignleft size-medium wp-image-9422"" src=""http://ericbrown.com/wp-content/uploads/2015/08/13983375-Data-security-and-computer-server-network-safety-with-a-protection-symbol-of-a-lock-with-a-keyhole-o-Stock-Photo-300x300.jpg"" alt=""data ownership in an organization"" width=""300"" height=""300"" /></a>Recently, I was having a conversation with an IT VP about data management, data access, reporting and analytical approaches to the data stored within the organization.  The conversation was a long and frustrating one.

I started working with this company to help them open up access to all their data repositories to allow people within the company to access and analyze the data without having to go to a data analyst to ask for a report or data set.   Everything that I've suggested this organization needs is being stonewalled by this particular individual with responses like ""that isn't secure,"" ""they can't see that data"" and ""that isn't their data.""

After many meetings without any real movement, I decided it was time to bring in the CIO into the discussion to help with either breaking down the walls this person was putting up or to tell me that those walls were staying put regardless of my suggestions.

The CIO, VP and I sat down and began discussing the issues and concerns that the VP had regarding my suggestions.  After we walked through all my suggestions and all the reasons the VP declared that they couldn't be implemented, the CIO asked a few questions for clarification. After a few minutes of back and forth, the CIO declared to the VP that ""we don't own this data, the business owns this data...find a way to make this happen.""

I thought that was an excellent response from the CIO - ""we don't own this data"" is a far cry from most IT professional's feelings about dat. Many view data as their 'property' because they are the ones tasked with storing and protecting it.   That's not a bad thing...but it has made many within IT feel like they have to say 'no' more than they say 'yes' to requests.

Through much negotiation and teeth gnashing, the VP and I were able to work through all of my suggestions and develop a plan to implement the necessary systems to reach their objective.  Included in this plan are proper data management and data governance systems and processes along with the right type of analytics engine to allow just about anyone within the organization  to take a look at data that interests them.

The key point of this is to highlight the fact that IT professionals don't ""own"" the data. We don't get to say 'yes' or 'no' to who gets access and what can be done with that data. We are just the keepers of the data and need to think about systems and processes that allow <a href=""http://ericbrown.com/data-is-only-as-good-as-you-make-it.htm"">the organization to use that data</a> in whatever way makes the most sense for the business at any given time.",20150806,http://ericbrown.com/data-ownership-within-an-organization.htm,Big Data|The New CIO,data governance|data management
9425,Foto Friday - Polar Bear,"I captured this polar bear at the Albuquerque Zoo. Captured with Canon 7D Mark II and Canon 100-400 L Mark II handheld.

[phototext]

[caption id=""attachment_9426"" align=""aligncenter"" width=""660""]<a href=""http://ericbrown.com/wp-content/uploads/2015/08/J9A8670_DxO-Edit.jpg""><img class=""wp-image-9426 size-large"" src=""http://ericbrown.com/wp-content/uploads/2015/08/J9A8670_DxO-Edit-700x1024.jpg"" alt=""Polar Bear posing"" width=""660"" height=""965"" /></a> I captured this polar bear at the Albequerque Zoo.[/caption]",20150814,http://ericbrown.com/foto-friday-polar-bear.htm,Foto Friday,Photography
9427,The Benefits of Open Data Within an Organization,"<a href=""http://ericbrown.com/wp-content/uploads/2015/08/Open-data.jpg""><img class=""alignleft size-medium wp-image-9428"" src=""http://ericbrown.com/wp-content/uploads/2015/08/Open-data-300x220.jpg"" alt=""Open Data"" width=""300"" height=""220"" /></a>A recent article by Christian McMahon titled “<a href=""http://businessvalueexchange.com/blog/2015/07/31/open-data-how-far-do-we-go/"">Open Data - How Far Do We Go?</a>” got me thinking about the idea of ‘open data.’  Christian’s article discusses the idea of open data in general where entire data sets are freely available to anyone that wants to access and use that data for whatever reason.

Christian’s idea of open data is a great one and it can be re-defined as an idea that can be used within organizations. The idea of open data can be thought of as making all (or at least most) of an organization’s data available for access and analysis by anyone that needs or wants it.

Open data within an organization isn’t really that far-fetched. With the right data governance and data management systems and processes, a company can make all of their data-sets open to anyone within their organization while keeping security, privacy and access rights in mind.

Making data more open can bring quite a lot of value to an organization. By opening up data to more people, a business can become much ‘smarter’ by way of having more eyes and ‘brains’ focused on various data sets.  Just imagine what you’ll be able to accomplish with hundreds of people looking at data throughout the day rather than just a few data analysts?   What type of insight might be found when people of different backgrounds and experiences have the ability to dig into an organization’s data?

Having more people digging through your data also means less work for the already over-worked data analysts.  The need to continually create new reports and start analytical projects for relatively minor requests will go away if the people asking for those reports and projects have access to the data that they need to review.  Of course, a company will still need professional analysts and data scientists to do much of the heavy lifting with big data but taking an open data approach can add value by freeing up their time.

One additional benefit to the open data approach is that it can democratize the organization by making information and knowledge much more available which can lead to many things including innovation and growth for the business.  You never really know where a new idea will come from so why not make it easy for anyone within the business to analysis data and find new knowledge?

Open data allows organizations to take the fullest advantage of the world of big data.  With the size of data growing inside most organizations today, it just makes sense to open up that data to as many people as possible to give your business the best opportunity for finding those little ‘nuggets’ of knowledge that lead to real innovation.

Is your company approaching your data with an ‘open data’ mindset?",20150818,http://ericbrown.com/the-benefits-of-open-data-within-an-organization.htm,Big Data|The New CIO,
9435,Foto Friday - Mount Grinnell and Swift Current Lake,"Mount Grinnell from the Swift Current Lake Boat.  Captured with a Canon 7D Mark II and Sigma 8-16mm

[phototext]

<a href=""http://ericbrown.com/wp-content/uploads/2015/09/21271636132_1e16df20d5_z.jpg""><img class=""aligncenter size-full wp-image-9436"" src=""http://ericbrown.com/wp-content/uploads/2015/09/21271636132_1e16df20d5_z.jpg"" alt=""Mount Grinnell"" width=""640"" height=""384"" /></a>",20150918,http://ericbrown.com/foto-friday-mount-grinnell-and-swift-current-lake.htm,Foto Friday,Photography
9440,"Foto Friday - Lake McDonald, Glacier National Park","This is a capture taken at Lake McDonald in Glacier National Park along the north side beach. Captured with Canon 7D Mark II and Sigma 8-16.

[phototext]

<a href=""http://ericbrown.com/wp-content/uploads/2015/09/21090605452_c4d4336f26_z-1.jpg""><img class=""aligncenter size-full wp-image-9441"" src=""http://ericbrown.com/wp-content/uploads/2015/09/21090605452_c4d4336f26_z-1.jpg"" alt=""Lake McDonald"" width=""640"" height=""497"" /></a>",20150925,http://ericbrown.com/foto-friday-lake-mcdonald-glacier-national-park.htm,Foto Friday,glacier national park|Photography
9444,Best practices aren't enough,"<a href=""http://ericbrown.com/wp-content/uploads/2015/10/51FmzfJx-YL.jpg""><img class=""alignleft size-medium wp-image-9445"" src=""http://ericbrown.com/wp-content/uploads/2015/10/51FmzfJx-YL-202x300.jpg"" alt=""Trading Psychology 2.0: From Best Practices to Best Processes"" width=""202"" height=""300"" /></a>I'm currently reading Brett Steenbarger's ""<a href=""http://amzn.to/1Mqv4xQ"" target=""_blank"">Trading Psychology 2.0: From Best Practices to Best Processes</a>."" I'm a fan of Dr. Steenbarger's work and bought his new book as soon as it was released.

While this book is targeted at traders and investors, there's a great deal of knowledge that can be gleaned from it that can be applied to many other aspects of your personal life as well as business.

For example, the premise of the book is that the four main 'habits' a trader should focus on to improve their trading are ""adaptability, creativity, productivity, and self-management.""   Those four habits are ideal of any individual and any company to focus on as well.   Just like a trader, a business can have the best strategy in the world but if they can't execute on that strategy and adapt to changing markets in a creative way, the strategy is (or will become) worthless.

I ran across this nugget in one of the first chapters and thought it worth sharing:
<blockquote>...what makes traders good are best practices—sound methods for deploying capital and managing risk. <em><strong>What makes traders great are best processes: detailed routines that turn best practices into consistent habits</strong></em>. Adaptability, creativity, productivity, and self-management: These aren't just things that the best traders have. They are what best traders do—routinely.</blockquote>
<em><strong>Emphasis mine.</strong></em>

Interesting concept isn't it?  Best practices aren't enough....to be consistent and remain in business as a trader, consultant, person or company, you need best practices <em>and</em> best processes.  But the key to long-term success in anything is how you build, change and manage your best practices and best processes.

A best practice today isn't going to be a best practice next year.  The same is true for processes. Something that works today may not necessarily work next year.   You need both best practices and best processes but you also need to have the wisdom to know when those need to change to adapt to the changing marketplace.

This is where the four key habits come into play.  If you can adapt your strategy you can survive.  If you can think of new ways to approach your market and client base, you can survive.  If you can be both creative and adaptable while doing the right things and managing yourself and/or your business, you'll not only survive but you should thrive.

Best practices aren't enough. You've got to add best processes into the mix.  Additionally, you (or your business) need to have the smarts and creativity to know when its time to change those processes and practices to better align yourself and your strategy with existing or future market conditions.

Back to the book...while it is targeted at trading, there are a lot of very valuable insights that can be applied to all aspects of your life...I highly recommend it.",20151014,http://ericbrown.com/best-practices-arent-enough.htm,Featured|Strategy|Thinking,planning|Strategic thinking
9447,Foto Friday - Big Horn Sheep at Logan Pass,"I captured this Big Horn Sheep perched on the roadside guard at Logan Pass in Glacier National Park.

Captured in the very early morning at 6400 ISO with Canon 7D Mark II and Sigma 150-600 S handheld.

[phototext]

&nbsp;

<a href=""http://ericbrown.com/wp-content/uploads/2015/10/20450528413_16dd2a9898_z.jpg""><img class=""aligncenter size-full wp-image-9448"" src=""http://ericbrown.com/wp-content/uploads/2015/10/20450528413_16dd2a9898_z.jpg"" alt=""Big Horn Sheep at Logans Pass"" width=""640"" height=""443"" /></a>",20151016,http://ericbrown.com/foto-friday-big-horn-sheep-at-logan-pass.htm,Foto Friday,big horn sheep|glacier national park|logan pass
9458,"To have a great analytics culture, you need a great communications culture","<a href=""http://ericbrown.com/wp-content/uploads/2015/10/Employee-communication.jpg""><img class=""alignleft size-medium wp-image-9459"" src=""http://ericbrown.com/wp-content/uploads/2015/10/Employee-communication-300x300.jpg"" alt=""Employee-communication"" width=""300"" height=""300"" /></a>When you read about big data and/or data analytics projects and systems, it is rare that you also read bout communicating the outcome of those projects. Without the ability to communicate the results of any analysis to the broader business, most big data / analytics projects are doomed to mediocrity...or even failure.

The quantitative mind is a great one. It is one that I'm very familiar with and one that I wholeheartedly support.  The ability to take a data set, analyze that data and create new information and knowledge from that data is an extremely important skill for people and organizations to have.

Just as important is the skill to be able to convert the outcome of any quantitative analysis into something that is easily digestible by people throughout an organization.

Take, for example, the world of academia.  There are many really smart people performing research within universities and research facilities. These people conduct research and then publish the outcomes of that research in academic journals to share their new-found knowledge with others.

Have you ever picked up an academic journal/article? These articles are generally well-written and delivered in formal academic styles but they aren't exactly 'easy reading'.   They are meant to be used for academic reporting within academic circles. They are also used within industry but most practitioners that read these journals and articles are usually people with similar education and experience as those folks who are writing / publishing these articles.

What happens when a finance manager picks up the Journal of Finance paper titled ""<a href=""http://www.sciencedirect.com/science/article/pii/0304405X77900150"" target=""_blank"">Determinants of Corporate Borrowing</a>?"" Will they easily understand what the paper is trying to communicate?  Let's take a look at a portion of the abstract of the paper:
<blockquote>Many corporate assets, particularly growth opportunities, can be viewed as call options. The value of such ‘real options’ depends on discretionary future investment by the firm. Issuing risky debt reduces the present market value of a firm holding real options by inducing a suboptimal investment strategy or by forcing the firm and its creditors to bear the costs of avoiding the suboptimal strategy. The paper predicts that corporate borrowing is inversely related to the proportion of market value accounted for by real options. It also rationalizes other aspects of corporate borrowing behavior, for example the practice of matching maturities of assets and debt liabilities.</blockquote>
I would argue that anyone - given enough time - could understand what that paragraph is trying to communicate, but in the fast-paced world of business, does anyone really have time to sit down and study this paper?  I doubt it.  Most will call up a consultant and ask to help better understand the optimal approach to corporate debt.  What is that consultant going to do?  She will take her experience as a consultant (and in finance/banking), study the business, literature and best practices and then make a recommendation to the business on what they should do. If the consultant is any good, these recommendations will be provided in an easy to understand document that can be implemented effectively within the organization.

The same approach needs to be taken with data analytics.  We can't just throw a spreadsheet or chart over the wall at the business and expect them to understand what the data is telling them or what they should with that data. I see a lot of this these days though. A company will implement a new big data project, perform some analysis of the data and then provide the output of the analysis in pretty charts and tables but very rarely are there deep, meaningful discussions and analysis about what that data is really telling the business and/or what the business should do based on the data analysis.

Now, you may say that good data scientists / analysts already do this...and you'd be right. But, not everyone is a great analyst nor is it a skill set that most organization's are hiring for these days. When I talk to clients about big data, they talk about the need to get the best hardware, software and analytical skills...but they rarely talk about the need to find great communicators.

Companies regularly spend millions of dollars on the 'hard' costs for big data and data analytics. They've even begun spending a good deal of money on the 'soft' costs to get their people the best training available so they can be the best data analysts available but it is rare that they spend much money on communications training.

The funny thing about this particular topic is that <a href=""http://www.burtchworks.com/2014/09/23/flash-survey-quants-communication-skills/"" target=""_blank"">most data scientists consider themselves to be good communicators</a>.   In my experience, the really good ones are...but the majority of the 'new' data scientists struggle with this aspect of their job.

If you want to be a great data scientist, become a great communicator and storyteller. As a data scientist, if you can't communicate in a way that is informative and useful to the business, the work you do in the 'quant' world isn't that valuable to the company.  The same can be said to the business in general - if you want a great data analytics culture, build a great communications culture. You can't have one without the other.",20151022,http://ericbrown.com/to-have-a-great-analytics-culture-you-need-a-great-communications-culture.htm,Big Data|Communication|Featured|Strategy|Thinking,Big Data|communications|data analysis
9460,Foto Friday - Bald Eagle at Rest,"I captured this Bald Eagle perched on a tree across the creek from our rental near Glacier National Park. Captured with Canon 7D Mark II and Sigma 150-600 S handheld.

[phototext]

<a href=""http://ericbrown.com/wp-content/uploads/2015/10/20393757923_3d04cf8fcc_z.jpg""><img class=""aligncenter size-full wp-image-9461"" src=""http://ericbrown.com/wp-content/uploads/2015/10/20393757923_3d04cf8fcc_z.jpg"" alt=""Bald Eagle at Rest"" width=""640"" height=""443"" /></a>",20151023,http://ericbrown.com/foto-friday-bald-eagle-at-rest.htm,Foto Friday,Photography
9465,Foto Friday - Hummingbird with Tongue Out,"I caught this hummingbird outside my office window today. He seems to really like getting his photo taken. Taken with Canon 7D Mark II and Canon 300mm f/4 L with 1.4x extender.

[phototext]

<a href=""http://ericbrown.com/wp-content/uploads/2015/10/21479659178_4183f77612_z.jpg""><img class=""aligncenter size-full wp-image-9466"" src=""http://ericbrown.com/wp-content/uploads/2015/10/21479659178_4183f77612_z.jpg"" alt=""Hummingbird with Tongue Out"" width=""640"" height=""569"" /></a>",20151030,http://ericbrown.com/foto-friday-hummingbird-with-tongue-out.htm,Foto Friday,Photography
9467,Start small with Big Data,"<a href=""http://ericbrown.com/wp-content/uploads/2015/11/BIG-SMALL.jpg""><img class=""alignleft size-medium wp-image-9468"" src=""http://ericbrown.com/wp-content/uploads/2015/11/BIG-SMALL-300x221.jpg"" alt=""Start small with big data"" width=""300"" height=""221"" /></a>Big data doesn't have to be used to solve big problems. Big data sure makes it easier to solve big problems, but you can just as easily use big data and data analytics to solve 'smaller' issues.

In fact, if your organization is just getting started in the world of big data, it makes sense to find a few smaller problems to try to solve.  These small problems allow you to tweak your systems and processes to make sure you are gathering, storing and analyzing data correctly. These small problems also let you build up the appropriate skills within your teams to ensure when the big problems come along, your teams are ready to handle them.

Wouldn't you feel better about your big data initiatives if you could 'prove' that the systems, processes and people were working effectively and giving output that can be believed? Most people would...and that's why most organizations should start with these small projects.  There's nothing worse than getting 6 months (or a year) down the big data road and realize your data has been collected and stored in a way that makes it difficult to believe whether that data is correct and 'clean'.

As important as making sure your systems, processes and people are working effectively is, it is just as important to make sure your organization is ready to accept the outcomes of any big data analysis.  There's nothing worse than spending time and money and realizing that your organization (or certain people within your organization) aren't willing or able to accept the outcome of work performed analyzing the company's data.

Starting small with big data lets you and your organization get comfortable with the entire process of collecting, storing, analyzing and reporting.  Big data doesn't have to require big projects, big budgets or big teams...especially when starting out.",20151103,http://ericbrown.com/start-small-with-big-data.htm,Big Data,Big Data|planning|Strategy
9470,"Don't focus on the data, focus on what the data tells you","<a href=""http://ericbrown.com/wp-content/uploads/2015/11/lightbulbs.jpg""><img class=""alignleft size-medium wp-image-9471"" src=""http://ericbrown.com/wp-content/uploads/2015/11/lightbulbs-300x207.jpg"" alt=""Should we stop talking about big data, and start talking about insights?"" width=""300"" height=""207"" /></a>In a recent post on O'Reilly Radar titled ""<a href=""http://radar.oreilly.com/2015/10/turning-big-data-into-actionable-insights.html"" target=""_blank"">Turning big data into actionable insights</a>"", <a href=""http://radar.oreilly.com/ben"" target=""_blank"">Ben Lorica</a> provides some highlights of an interview with <a href=""http://corporate-innovation.co/about/"" target=""_blank"">Evangelos Simoudis</a> regarding big data.

One of the highlights is extremely important. It relates to the importance of finding actionable insights from big data and sharing those insights in a way that the organization can use.  The quote is:
<blockquote>I think you need three ingredients. You need data, you need the right ways to combine the data and extract features from that data, and then the third ingredient is <em><strong>the ability to analyze the data and bring together the analysis results in a way that provides these insights and these measurable actions</strong></em>. ... [They] need to be able to know what actions [they] need to execute in response to these analytics....</blockquote>
<em><strong>Emphasis mine.</strong></em>

So many times when talking about big data, we get ourselves wrapped up in the technologies, processes and systems that we forget to think about the real reason we are even working with data in the first place.  Data is near worthless until it is analyzed.  Sure, you can put some 'value' on data but unless you turn that data into information (and then into knowledge) your doing nothing more than being a data hoarder.

So...to my data hoarding friends I say: Don't focus on the data, focus on what the data tells you.  I don't care if you have 1 GB of data or 1 PB of data, if you can't turn that data into information and then knowledge, your data initiatives aren't going to succeed.  Additionally, if you can't <a href=""http://ericbrown.com/to-have-a-great-analytics-culture-you-need-a-great-communications-culture.htm"" target=""_blank"">communicate the insights gained from your analysis</a>, your missing out on the real value in data analysis.",20151105,http://ericbrown.com/dont-focus-on-the-data-focus-on-what-the-data-tells-you.htm,Big Data|Strategy,Big Data|insights|planning|Strategy
9472,Foto Friday - Avalanche Creek Gorge,"This is Avalanche Creek Gorge on the Trail of the Cedars in Glacier National Park. Captured with Canon 7D Mark II and Sigma 8-16mm.

[phototext]

<a href=""http://ericbrown.com/wp-content/uploads/2015/11/21280208716_8f3ab3f4f6_b.jpg""><img class=""aligncenter size-full wp-image-9473"" src=""http://ericbrown.com/wp-content/uploads/2015/11/21280208716_8f3ab3f4f6_b.jpg"" alt=""Avalance Creek Gorge"" width=""769"" height=""1024"" /></a>",20151106,http://ericbrown.com/foto-friday-avalanche-creek-gorge.htm,Foto Friday,glacier national park|Photography
9474,Where are we in the big data lifecycle?,"<a href=""http://www.gartner.com/technology/research/methodologies/hype-cycle.jsp""><img class=""alignleft wp-image-9476 size-medium"" src=""http://ericbrown.com/wp-content/uploads/2015/11/Screenshot-2015-11-10-10.22.55-300x171.png"" alt=""Gartner's Hype Cycle"" width=""300"" height=""171"" /></a>Pricewaterhouse Coopers (PwC) and Iron Mountain just released a report titled ""<a href=""http://www.ironmountain.com/Knowledge-Center/Reference-Library/View-by-Document-Type/Landing-Pages/P/PWC.aspx"" target=""_blank"">How organizations can unlock value and insight from the information they hold</a>"". Along with the report, they've released an infographic that I thought worth sharing but before the infographic, let me share a few of the highlights and offer some opinion on the results.

A few highlights from the report:
<ul>
	<li>4% of respondents are able to extract full value from the data they have</li>
	<li>36% of respondents lack the tools and/or skills necessary to extract value from their data</li>
	<li>66% of respondents obtain little to no benefit from their data</li>
	<li>25% of respondents do not see any value in the data they have and don't believe it would add value in any form of decision-making processes.</li>
</ul>
I was pointed to the PWC / Iron Mountain report via a CIO article titled ""<a href=""http://www.cio.com/article/3003538/big-data/study-reveals-that-most-companies-are-failing-at-big-data.html"" target=""_blank"">Study reveals that most companies are failing at big data</a>"". In that article, the author uses the data from this report to claim that companies are failing at big data. I don't think that's what the data is saying at all...I think the survey responses show that companies are trying to figure out how to 'do' big data but very few have really got it under control.  That lines up well with my experience working with clients as does the survey results in the report.

This survey (and others) tells me that we are still <a href=""http://www.gartner.com/technology/research/methodologies/hype-cycle.jsp"" target=""_blank"">very early in the lifecycle (or hype cycle) </a>of big data.  Lots of people are talking about it and lost of people/companies have extreme expectations about what they can do with big data, but few have really figured out how to make big data work for them. According to <a href=""http://www.gartner.com/technology/research/methodologies/hype-cycle.jsp"" target=""_blank"">Gartner's Hype Cycle</a>, I think we are still in the up-cycle between 'technology trigger' and 'peak of inflated expectations' for most organizations.

Are companies failing at big data? Sure...but I think that's just because most companies are still very early in the learning cycle for big data. Give it some time and we'll see these survey results change.

<span style=""text-decoration: underline;"">PwC and Iron Mountain's Infographic:</span>

[caption id=""attachment_9475"" align=""aligncenter"" width=""600""]<a href=""http://ericbrown.com/wp-content/uploads/2015/11/Information-Value-Index_L.png""><img class=""wp-image-9475 size-full"" src=""http://ericbrown.com/wp-content/uploads/2015/11/Information-Value-Index_L.png"" alt=""Information Value Index_L"" width=""600"" height=""3851"" /></a> PWC &amp; Iron Mountain Infographic[/caption]",20151110,http://ericbrown.com/where-are-we-in-the-big-data-lifecycle.htm,Big Data,Big Data|data management|hype cycle
9478,IDC Forecasting Continued Growth in Big Data,"<img class=""alignleft size-medium wp-image-9479"" src=""http://ericbrown.com/wp-content/uploads/2015/11/forecast-chart-300x188.jpg"" alt=""forecast-chart"" width=""300"" height=""188"" />Earlier this week, I wrote ""<a href=""http://ericbrown.com/where-are-we-in-the-big-data-lifecycle.htm"" target=""_blank"">Where are we in the big data lifecycle?</a>"" where I said that we are currently somewhere between the ‘technology trigger’ and ‘peak of inflated expectations’ on <a href=""http://www.gartner.com/technology/research/methodologies/hype-cycle.jsp"" target=""_blank"">Gartner’s Hype Cycle</a> for big data.

A newly released report from IDC titled ""<a href=""http://www.idc.com/getdoc.jsp?containerId=259532"" target=""_blank"">Worldwide Big Data Technology and Services Forecast, 2015–2019</a>"" predicts that we will continue to see strong growth over the next four years for big data services, software and infrastructure. According to IDC, the growth rates for these three areas will grow at the following compound annual growth rates (CAGR):
<ul>
	<li>Infrastructure: 21.7% CAGR.</li>
	<li>Software: 26.2% CAGR.</li>
	<li>Services: 22.7 CAGR%.</li>
</ul>
With these growth rates, IDC forecasts that the annual spend for big data services, software and infrastructure will be $48.6 Billion in 2019, which is about a 23% annual growth between now and 2019.

Based on those predicted rates of growth in big data services,software and infrastructure  it looks like we still have plenty of time on Gartner's Hype Cycle before we get to the 'plateau of productivity' within most organizations.",20151112,http://ericbrown.com/idc-forecasting-continued-growth-in-big-data.htm,Big Data,Big Data|forecasts
9481,"Foto Friday - Fog over Swiftcurrent Lake, Glacier National Park","This was an iPhone snap while riding the ferry across Swiftcurrent Lake during a trip to Glacier a few months ago.

[phototext]

<img class=""aligncenter size-full wp-image-9482"" src=""http://ericbrown.com/wp-content/uploads/2015/11/22584433501_4ac2ef020e_z.jpg"" alt=""Fog over Swiftcurrent Lake - Glacier National Park"" width=""640"" height=""640"" />",20151113,http://ericbrown.com/foto-friday-fog-over-swiftcurrent-lake-glacier-national-park.htm,Foto Friday,Photography
9484,Digital Transformation - Are CEO's and CIO's aligned?,"<img class=""alignleft size-medium wp-image-9485"" src=""http://ericbrown.com/wp-content/uploads/2015/11/27c253a-300x132.jpg"" alt=""Digital Transformation"" width=""300"" height=""132"" />I just read ""<a href=""http://www.cio.com/article/3009670/it-strategy/digital-transformation-will-shape-2016.html#tk.rss_itstrategy"" target=""_blank"">Digital transformation will shape 2016</a>"" over on CIO.com and was a a passage caught my eye.

Before I give you the passage, let me put the sentence into context.  The CIO article is discussing a recent IDC report titled '<a href=""https://www.idc.com/getdoc.jsp?containerId=IDC_P33689"" target=""_blank"">IDC FutureScape: Worldside CIO Agenda 2016 Predictions</a>.' This report provides some predictions on what the CIO and IT  will be focused on for the coming year(s).

The passage that caught my eye was this one:
<blockquote>According to IDC, the biggest issues in IT leadership will center on business needs, capabilities and availability related to digital transformation. The data shows that <em><strong>two-thirds of CEOs plan to focus on digital transformation strategies for 2016</strong></em> and that CIOs will be major players in leading every department through this shift. In terms of capabilities, <em><strong>only 25 percent of CIOs report feeling confident in how they are driving new digital revenue streams.</strong></em></blockquote>
<em><strong>Emphasis mine</strong></em>.

When I read that paragraph, I was a bit perplexed as to how two-thirds of CEO's will be focused on digital transformation and the CIO will a 'major player' in leading these initiatives while at the same time only one-quarter of CIO's felt confident in how they and their teams are driving new digital initiatives and revenue streams.

Now - before anyone skewers me, I do realize that digital transformation is about much more than finding new revenue streams. Digital transformation covers all aspects of the business from finding new revenue streams to reducing costs throughout the business via technology.  CIO's know how to do the latter...but as we see from the survey, not many of them are confident they can do the former.

If CEO's are going to be focused on digital transformation in 2016 and CIO's are going to be one of the leaders of those initiatives, one would think that those CIO's would be much more confident in their capabilities (and abilities) to drive revenue. Right?

Sure, CIO's can help to drive digital transformation without 'knowing' how they are doing with digital revenue streams, but if I were a CEO, I'd want to know my CIO had a real handle on all things digital, including how digital is driving revenue.  Alternatively, if I were a CIO and I knew the CEO was focusing on digital transformation, I'd be doing everything in my power to make sure I (and my team) were fully up to speed on what we were doing, planning to do and could potentially do in the coming year.

Based on the responses in this survey, I worry that the the CEO and CIO aren't quite on the same page when it comes to digital transformation going into 2016.",20151201,http://ericbrown.com/digital-transformation-are-ceos-and-cios-aligned.htm,Strategy|The New CIO,CEO|CIO|digital transformation|Strategy
